CUE,Nombre,Departamento,Provincia,Fecha,Latitud,Longitud,Status,Servicios,
180093100,180093100 ESCUELA Nro. 798 JERONIMO FRANCISCO REZZOAGLI - P. LIBRES,PASO DE LOS LIBRES,Corrientes,04/05/17,-29.87793400,-57.53291700,Completada,Internet Satelital + TV Digital Satelital + EduTac
860211202,860211202 AGRUPAMIENTO Nro. 86019 ESC Nro. 886,PELLEGRINI,Santiago del Estero,04/05/17,-26.07338000,-63.78619000,Completada,Internet Satelital + TV Digital Satelital + EduTac
860211203,860211203 AGRUPAMIENTO Nro. 86019 ESC Nro. 361,PELLEGRINI,Santiago del Estero,04/05/17,-26.24736052,-63.77519778,Completada,Internet Satelital + TV Digital Satelital + EduTac
860211204,860211204 AGRUPAMIENTO Nro. 86019 ESC Nro. 877,PELLEGRINI,Santiago del Estero,04/05/17,-27.87410100,-64.26007900,Completada,Internet Satelital + TV Digital Satelital + EduTac
860210507,860210507 AGRUPAMIENTO Nro. 86063 - ESC Nro. 376,ALBERDI,Santiago del Estero,05/05/17,-26.05197971,-63.66903877,Completada,Internet Satelital + TV Digital Satelital + EduTac
660009700,660009700 COLEGIO SECUNDARIO RURAL MEDIADO POR TIC NRO. 5214,MOLINOS,Salta,08/05/17,-25.95831268,-65.49675079,Completada,Internet Satelital + TV Digital Satelital + EduTac
220084601,220084601 E.E.P. Nro. 882 -JUANA AZURDUY-,GENERAL GUEMES,Chaco,10/05/17,-25.26458000,-62.31328000,Completada,Internet Satelital + TV Digital Satelital + EduTac
220031300,220031300 EEP Nro. 86,Almirante Brown,Chaco,10/05/17,-25.39814000,-62.28526000,Completada,Internet Satelital + TV Digital Satelital + EduTac
100080906,100080906-ESCUELA Nro.  359 DR. VICENTE LEONIDAS SAADI,ANCASTI,Catamarca,10/05/17,-29.03641000,-65.54360000,Completada,Internet Satelital + TV Digital Satelital + EduTac
100086601,100086601-ANEXO Nro. I - SECUNDARIA RURAL Nro. 4 - ESC. Nro.  402,BELEN,Catamarca,10/05/17,-28.91672600,-65.63203500,Completada,Internet Satelital + TV Digital Satelital + EduTac
220187900,220187900-E.E.P. Nro. 1050 -DON HECTOR EDUARDO MORENO-,ALMIRANTE BROWN,Chaco,10/05/17,-25.51499000,-63.02071000,Completada,Internet Satelital + TV Digital Satelital + EduTac
220084200,220084200-E.E.P. Nro. 209,ALMIRANTE BROWN,Chaco,10/05/17,-25.58335600,-63.02914800,Completada,Internet Satelital + TV Digital Satelital + EduTac
540134900,540134900 ESCUELA Nro. 856,GUARANI,Misiones,10/05/17,-27.18796667,-54.12002333,Completada,Internet Satelital + TV Digital Satelital + EduTac
580031500,580031500 ESCUELA PRIMARIA  90 RAÚL DÍAZ,ALUMINE,Neuquén,10/05/17,-38.85986667,-71.20186667,Completada,Internet Satelital + TV Digital Satelital + Edu
